,date,time,open,high,low,close,volume
262,01/10/2021,21:50:00,48156.00000000,48264.93000000,48151.00000000,48238.12000000,114.36215000
263,01/10/2021,21:55:00,48238.11000000,48377.06000000,48181.04000000,48344.93000000,157.00210000
264,01/10/2021,22:00:00,48344.93000000,48374.66000000,48229.20000000,48349.96000000,169.87568000
265,01/10/2021,22:05:00,48349.96000000,48495.00000000,48322.76000000,48412.73000000,305.91625000
266,01/10/2021,22:10:00,48412.72000000,48422.08000000,48300.61000000,48353.34000000,152.31083000
267,01/10/2021,22:15:00,48353.34000000,48372.34000000,48300.68000000,48313.03000000,122.77817000
268,01/10/2021,22:20:00,48313.03000000,48386.98000000,48300.00000000,48365.97000000,116.85732000
269,01/10/2021,22:25:00,48365.98000000,48389.99000000,48152.01000000,48177.12000000,171.57282000
270,01/10/2021,22:30:00,48177.11000000,48221.17000000,47892.97000000,47969.90000000,376.16092000
271,01/10/2021,22:35:00,47969.89000000,48037.67000000,47821.62000000,47821.62000000,243.58901000
272,01/10/2021,22:40:00,47821.00000000,47900.67000000,47710.01000000,47808.68000000,336.56103000
273,01/10/2021,22:45:00,47808.68000000,47990.80000000,47798.62000000,47976.62000000,170.15471000
274,01/10/2021,22:50:00,47976.62000000,48046.36000000,47968.93000000,47979.48000000,248.82611000
275,01/10/2021,22:55:00,47979.49000000,48053.31000000,47958.41000000,48001.00000000,86.93941000
276,01/10/2021,23:00:00,48000.99000000,48037.96000000,47910.36000000,48027.13000000,86.86052000
277,01/10/2021,23:05:00,48027.13000000,48079.20000000,47959.99000000,48041.99000000,84.73694000
278,01/10/2021,23:10:00,48041.98000000,48041.99000000,47935.51000000,47936.86000000,72.18484000
279,01/10/2021,23:15:00,47936.86000000,48022.94000000,47936.86000000,47959.11000000,135.34372000
280,01/10/2021,23:20:00,47959.12000000,48092.55000000,47959.12000000,48034.53000000,101.71467000
281,01/10/2021,23:25:00,48034.54000000,48068.86000000,47999.90000000,48026.53000000,52.35531000
282,01/10/2021,23:30:00,48026.54000000,48055.88000000,47954.76000000,48005.00000000,78.61448000
